header,link,time
ชัวร์ก่อนแชร์ : 8 สิ่งที่จะเกิดขึ้นหากดื่มน้ำอัดลมทุกวัน จริงหรือ?,https://tna.mcot.net/tna-209110,21/05/2561 13:53
ชัวร์ก่อนแชร์ : น้ำยาปรับผ้านุ่มป้องกันฝุ่นได้ จริงหรือ?,https://tna.mcot.net/tna-209431,22/05/2561 14:34
ชัวร์ก่อนแชร์ : คลิปดึงหนอนพยาธิจากแขน เพราะกินปลาดิบ จริงหรือ?,https://tna.mcot.net/tna-209738,23/05/2561 13:42
ชัวร์ก่อนแชร์ : ประเทศไทยน้ำมันแพงที่สุดในโลก จริงหรือ?,https://tna.mcot.net/tna-210081,24/05/2561 14:26
ชัวร์ก่อนแชร์ : เตือนระวังไวรัส Parabola มีจริงหรือ?,https://tna.mcot.net/tna-210369,25/05/2561 12:21
ชัวร์ก่อนแชร์ : 10 โรคร้ายเสี่ยงตายของสุนัข-แมว จริงหรือ ?,https://tna.mcot.net/tna-210567,26/05/2561 13:43
ชัวร์ก่อนแชร์ : ดูเมฆบอกการเกิดแผ่นดินไหวได้ จริงหรือ?,https://tna.mcot.net/tna-210730,27/05/2561 13:51
ชัวร์ก่อนแชร์ : เตือนพยาธิในเกล็ดปลา จริงหรือ?,https://tna.mcot.net/tna-211064,28/05/2561 13:41
ชัวร์ก่อนแชร์ : สูตรไข่ต้มลดน้ำหนัก 10 กิโลกรัม ใน 14 วัน จริงหรือ?,https://tna.mcot.net/tna-211279,29/05/2561 14:11
ชัวร์ก่อนแชร์ : เตือนความเชื่อผิดๆ เกี่ยวกับผิว จริงหรือ?,https://tna.mcot.net/tna-211601,30/05/2561 14:03
ชัวร์ก่อนแชร์ : 15 อาการบอกว่าตับไม่สบาย จริงหรือ?,https://tna.mcot.net/tna-211957,31/05/2561 14:01
ชัวร์ก่อนแชร์ : วางน้ำแข็งบนท้ายทอยแก้สารพัดโรคได้ จริงหรือ?,https://tna.mcot.net/tna-212287,01/06/2561 13:37
ชัวร์ก่อนแชร์ : ไม่ดื่มเหล้าก็เป็น “โรคตับแข็ง” ได้จริงหรือ ?,https://tna.mcot.net/tna-212468,02/06/2561 13:45
ชัวร์ก่อนแชร์ : มือถือทำร้ายสมอง ทำให้แขนอ่อนแรง จริงหรือ?,https://tna.mcot.net/tna-212645,03/06/2561 13:39
ชัวร์ก่อนแชร์ : ภาพทุเรียนพันธุ์นกกระจิบของพังงา จริงหรือ?,https://tna.mcot.net/tna-213006,04/06/2561 13:44
ชัวร์ก่อนแชร์ : สูตรสมุนไพรแก้ผมหงอก จริงหรือ?,https://tna.mcot.net/tna-213372,05/06/2561 13:41
ชัวร์ก่อนแชร์ : 5 ความเชื่อเรื่องผิวที่เราเชื่อได้ จริงหรือ ?,https://tna.mcot.net/tna-213718,06/06/2561 15:12
ชัวร์ก่อนแชร์ : ไวรัสตับอักเสบเอ ดูดน้ำหลอดเดียวกันก็เสี่ยงติดได้ จริงหรือ?,https://tna.mcot.net/tna-214017,07/06/2561 13:38
ชัวร์ก่อนแชร์ : ขยับนิ้ววันละ 3 นาที ป้องกันปวดบ่าไหล่ได้จริงหรือ?,https://tna.mcot.net/tna-214311,08/06/2561 13:20
ชัวร์ก่อนแชร์ : 5 พฤติกรรมเสี่ยงกระเพาะปัสสาวะอักเสบ จริงหรือ ?,https://tna.mcot.net/tna-214483,09/06/2561 14:06
ชัวร์ก่อนแชร์ : 5 ผลไม้มหัศจรรย์ ลดน้ำตาลในเลือดผู้ป่วยเบาหวาน จริงหรือ?,https://tna.mcot.net/tna-214629,10/06/2561 13:52
ชัวร์ก่อนแชร์ : น้ำรากใบเตยรักษาเบาหวาน 5 วันหาย จริงหรือ ?,https://tna.mcot.net/tna-214937,11/06/2561 14:41
ชัวร์ก่อนแชร์ : ระวังกินดอกอัญชันอันตราย จริงหรือ ?,https://tna.mcot.net/tna-215273,12/06/2561 14:55
ชัวร์ก่อนแชร์ : ห้ามตอกไข่ดิบใส่โจ๊กแล้วเข้าไมโครเวฟ จริงหรือ ?,https://tna.mcot.net/tna-215596,13/06/2561 14:59
ชัวร์ก่อนแชร์ : เตือนระวังกิ้งกือสีเทา จริงหรือ ?,https://tna.mcot.net/tna-215896,14/06/2561 15:05
ชัวร์ก่อนแชร์ : 8 วิธีลดเสี่ยงเป็นมะเร็งต่อมลูกหมาก จริงหรือ ?,https://tna.mcot.net/tna-216192,15/06/2561 15:28
ชัวร์ก่อนแชร์ : 10 อาหารกินแล้วหน้าเด็ก จริงหรือ ?,https://tna.mcot.net/tna-216362,16/06/2561 15:19
ชัวร์ก่อนแชร์ : 5 ผลเสียของการกลั้นปัสสาวะ จริงหรือ ?,https://tna.mcot.net/tna-216554,17/06/2561 15:15
ชัวร์ก่อนแชร์ : ไทยมีน้ำมันกว่า 7000 บ่อ เกินพอที่จะใช้ในประเทศ จริงหรือ?,https://tna.mcot.net/tna-216861,18/06/2561 13:57
ชัวร์ก่อนแชร์ : เตือนกินอาหารระวังติดเชื้อ H.pylori จริงหรือ?,https://tna.mcot.net/tna-217204,19/06/2561 14:00
ชัวร์ก่อนแชร์ : เล็บขบรักษาได้ด้วยใบบัวบก จริงหรือ?,https://tna.mcot.net/tna-217482,20/06/2561 13:38
ชัวร์ก่อนแชร์ : วางสบู่ใต้เตียงแก้โรคขาอยู่ไม่สุข จริงหรือ?,https://tna.mcot.net/tna-217842,21/06/2561 14:05
ชัวร์ก่อนแชร์ : เปิดแอร์นอนอันตรายถึงชีวิต จริงหรือ?,https://tna.mcot.net/tna-218113,22/06/2561 13:36
ชัวร์ก่อนแชร์ : คำเตือนจาก “เฮียกวง” จริงหรือ ?,https://tna.mcot.net/tna-218313,23/06/2561 14:51
ชัวร์ก่อนแชร์ : ผักบุ้งกินแล้วสายตาดี จริงหรือ?,https://tna.mcot.net/tna-218503,24/06/2561 15:13
ชัวร์ก่อนแชร์ไทย : ริมฝีปากบ่งบอกถึงร่างกายเริ่มมีปัญหา?,https://tna.mcot.net/tna-218820,25/06/2561 15:09
ชัวร์ก่อนแชร์ : 9 วิธีถนอมดวงตา จริงหรือ?,https://tna.mcot.net/tna-219122,26/06/2561 14:04
ชัวร์ก่อนแชร์ : เปิดไฟนอนทุกคืนไม่ดีต่อสุขภาพ จริงหรือ?,https://tna.mcot.net/tna-219441,27/06/2561 13:29
ชัวร์ก่อนแชร์ : ประมวลข้อมูลเท็จเกี่ยวกับเหตุที่ #ถ้ำหลวง,https://tna.mcot.net/tna-219706,28/06/2561 12:31
ชัวร์ก่อนแชร์ : สีน้ำมูกบอกโรคได้ จริงหรือ?,https://tna.mcot.net/tna-220030,29/06/2561 13:32
ชัวร์ก่อนแชร์ : บริจาคเศษวัสดุใช้ทำขาเทียมได้ จริงหรือ?,https://tna.mcot.net/tna-220176,30/06/2561 14:25
ชัวร์ก่อนแชร์ : ขมิ้นชันโดนความร้อน 65 องศาฯ จะเกิดสารสเตอรอยด์ จริงหรือ?,https://tna.mcot.net/tna-220335,01/07/2561 14:49
ชัวร์ก่อนแชร์ : ตุ่มน้ำใสบนนิ้ว คือสัญญาณเตือนโรคร้ายจากสารพิษตกค้างจริงหรือ?,https://tna.mcot.net/tna-220593,02/07/2561 13:59
ชัวร์ก่อนแชร์ : ถอดบทเรียนจากถ้ำหลวง : การเปิดรับ-ส่งต่อข้อมูลโซเชียล,https://tna.mcot.net/tna-220855,03/07/2561 13:26
ชัวร์ก่อนแชร์ : 7 โรคร้ายหายได้ แค่กินกล้วยน้ำว้าทุกเช้า จริงหรือ ?,https://tna.mcot.net/tna-221136,04/07/2561 13:49
ชัวร์ก่อนแชร์ : ระวังหนอนเจาะผ้า จริงหรือ?,https://tna.mcot.net/tna-221425,05/07/2561 13:59
ชัวร์ก่อนแชร์ : นวดกดจุดด้วยตัวเองรักษาอาการป่วยได้ จริงหรือ?,https://tna.mcot.net/tna-221710,06/07/2561 13:21
ชัวร์ก่อนแชร์ : เปิดแอร์พร้อมพัดลมเสี่ยงเป็นภูมิแพ้ จริงหรือ ?,https://tna.mcot.net/tna-221887,07/07/2561 12:58
ชัวร์ก่อนแชร์ : ความเชื่อทั่วไปเรื่องสุขภาพตา จริงหรือ?,https://tna.mcot.net/tna-222353,09/07/2561 13:32
ชัวร์ก่อนแชร์ : สรุปประมวลข้อมูลเท็จเกี่ยวกับถ้ำหลวง,https://tna.mcot.net/tna-222604,10/07/2561 13:26
